"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2312948-113";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-113";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 131; não: 238; total: 369.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Podemos";"";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"GOV.";"";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Republican";"";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Minoria";"";"Sim"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Solidaried";"";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Maioria";"";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Oposição";"";""
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2312948-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-96";"PLEN";"Rejeitada a Emenda de Plenário n° 7. Sim: 102; não: 251; abstenção: 1; total: 354.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Republican";"";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Minoria";"";"Sim"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Maioria";"";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Podemos";"";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"GOV.";"";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Solidaried";"";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2312948-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-93";"PLEN";"Rejeitada a Emenda de Plenário n° 10. Sim: 117; não: 257; abstenção: 1; total: 375.";"Oposição";"";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Republican";"";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Maioria";"";"Liberado"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"GOV.";"";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Podemos";"";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Solidaried";"";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Minoria";"";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2312948-92";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-92";"PLEN";"Rejeitada a Emenda de Plenário n° 13. Sim: 229; não: 165; total: 394.";"Oposição";"";""
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Republican";"";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"GOV.";"";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Minoria";"";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Oposição";"";"Sim"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Podemos";"";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Solidaried";"";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"Maioria";"";"Não"
"2312948-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-89";"PLEN";"Rejeitada a Emenda de Plenário n° 2. Sim: 123; não: 248; abstenção: 2; total: 373.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2312948-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2312948-83";"PLEN";"Rejeitada a Emenda de Plenário n° 8. Sim: 131; não: 215; abstenção: 1; total: 347.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
